component,explained_variance_ratio,cumulative_variance_ratio
340,0.0004794724992450644,0.8799118871836525
341,0.00047925856187606964,0.8803911457455286
342,0.0004752851354377709,0.8808664308809664
343,0.000472544936331629,0.881338975817298
344,0.00047103538357054964,0.8818100112008685
345,0.0004691870899674964,0.882279198290836
346,0.0004684426424905532,0.8827476409333266
347,0.0004674445050268632,0.8832150854383535
348,0.00046500094931810495,0.8836800863876716
349,0.0004620734027478417,0.8841421597904194
350,0.0004609271768490079,0.8846030869672684
351,0.0004594735659972256,0.8850625605332656
352,0.0004562989932303169,0.8855188595264959
353,0.00045575124915908443,0.885974610775655
354,0.0004537172446103945,0.8864283280202654
355,0.0004530879835426622,0.8868814160038081
356,0.000450799262350199,0.8873322152661584
357,0.00044711575523863063,0.887779331021397
358,0.00044607875413070356,0.8882254097755277
359,0.0004433593236479142,0.8886687690991756
360,0.0004419499694090186,0.8891107190685846
361,0.0004394930034156913,0.8895502120720004
362,0.0004386597008149014,0.8899888717728153
363,0.00043561945647402464,0.8904244912292893
364,0.0004343806319043873,0.8908588718611937
365,0.0004328805637278464,0.8912917524249215
366,0.00043138500120947485,0.891723137426131
367,0.00042990178294134257,0.8921530392090723
368,0.0004270398401686866,0.892580079049241
369,0.0004260005974696402,0.8930060796467106
370,0.0004252296321010636,0.8934313092788116
371,0.0004242057924025591,0.8938555150712142
372,0.00042266569968654917,0.8942781807709007
373,0.0004210568283645754,0.8946992375992653
374,0.00041948318160444606,0.8951187207808697
375,0.0004182913480596719,0.8955370121289294
376,0.0004168269753709453,0.8959538391043004
377,0.00041550109484982605,0.8963693401991502
378,0.00041278946242992556,0.8967821296615801
379,0.0004112099031015276,0.8971933395646816
380,0.0004102041560854954,0.8976035437207671
381,0.0004097806143875494,0.8980133243351547
382,0.0004095337489080433,0.8984228580840627
383,0.0004060930711824249,0.8988289511552452
384,0.00040453596418785784,0.8992334871194331
385,0.00040400860338365394,0.8996374957228167
386,0.00040241245840792083,0.9000399081812246
387,0.0003998832261133553,0.900439791407338
388,0.0003984358672659067,0.9008382272746039
389,0.00039643381811050595,0.9012346610927144
390,0.0003953004278234021,0.9016299615205379
391,0.00039433092803840917,0.9020242924485763
392,0.00039333082972997603,0.9024176232783062
393,0.0003922806582844336,0.9028099039365907
394,0.0003909074879144274,0.9032008114245051
395,0.00038753885180419905,0.9035883502763093
396,0.0003861371344386659,0.903974487410748
397,0.00038564266624218095,0.9043601300769902
398,0.0003833399264205785,0.9047434700034108
399,0.00038162602136121296,0.905125096024772
400,0.0003797385646258451,0.9055048345893978
401,0.0003791605858580828,0.9058839951752559
402,0.00037680072864045624,0.9062607959038963
403,0.00037607447018990926,0.9066368703740862
404,0.00037556931404705737,0.9070124396881333
405,0.00037360243826556035,0.9073860421263988
406,0.000372813228682872,0.9077588553550817
407,0.00036982943005266157,0.9081286847851344
408,0.0003693194801378287,0.9084980042652723
409,0.0003683766389028782,0.9088663809041752
410,0.0003668535134394444,0.9092332344176146
411,0.0003656154308634577,0.909598849848478
412,0.000363294264993868,0.9099621441134719
413,0.0003620426297083635,0.9103241867431803
414,0.00036176965602656593,0.9106859563992068
415,0.00035909729868697214,0.9110450536978938
416,0.00035801335286349023,0.9114030670507572
417,0.0003560364903817734,0.911759103541139
418,0.0003549028687419165,0.9121140064098809
419,0.00035438642995231295,0.9124683928398333
420,0.00035372300495325283,0.9128221158447866
421,0.0003530058803120516,0.9131751217250986
422,0.00035111303444420824,0.9135262347595429
423,0.0003487701113704621,0.9138750048709133
424,0.00034840095766807907,0.9142234058285814
425,0.0003473682075480023,0.9145707740361294
426,0.0003469468492910072,0.9149177208854204
427,0.00034559984916872767,0.9152633207345892
428,0.0003433927001769757,0.9156067134347662
429,0.00034294266880301817,0.9159496561035692
430,0.00034161806379528494,0.9162912741673644
431,0.00034100901330486646,0.9166322831806694
432,0.0003393557086383211,0.9169716388893077
433,0.00033815583566830943,0.917309794724976
434,0.0003367643676744882,0.9176465590926505
435,0.00033464274250936775,0.9179812018351599
436,0.00033355211254130574,0.9183147539477011
437,0.00033232867284426734,0.9186470826205454
438,0.0003308638157317348,0.9189779464362772
439,0.0003306362471067716,0.9193085826833839
440,0.00032924346584096943,0.9196378261492248
441,0.000329033281724422,0.9199668594309492
442,0.0003274878185428791,0.9202943472494921
443,0.00032675982723386814,0.920621107076726
444,0.00032579526076127036,0.9209469023374872
445,0.00032468898666453627,0.9212715913241517
446,0.0003236275012606496,0.9215952188254124
447,0.00032244194834329763,0.9219176607737557
448,0.00032150736304374926,0.9222391681367994
449,0.0003200893713957918,0.9225592575081952
450,0.00031905645393462683,0.9228783139621298
451,0.00031765096758489615,0.9231959649297147
452,0.00031696879782303197,0.9235129337275377
453,0.00031444295545962175,0.9238273766829973
454,0.00031411183750937777,0.9241414885205067
455,0.00031275246516878865,0.9244542409856755
456,0.00031127846014898647,0.9247655194458245
457,0.00031066514693127575,0.9250761845927558
458,0.0003079926502103366,0.9253841772429661
459,0.00030774554214874316,0.9256919227851148
460,0.00030701261963337435,0.9259989354047482
461,0.0003054445662726522,0.9263043799710209
462,0.0003043079668485925,0.9266086879378694
463,0.00030372202449100333,0.9269124099623605
464,0.0003027453109325512,0.927215155273293
465,0.00030199883168271325,0.9275171541049757
466,0.0003008524031459933,0.9278180065081217
467,0.0003000364208121184,0.9281180429289339
468,0.0002996932364597488,0.9284177361653936
469,0.0002977937301111368,0.9287155298955048
470,0.0002962489577420048,0.9290117788532468
471,0.00029523258024215406,0.9293070114334889
472,0.00029383388963526684,0.9296008453231241
473,0.0002932879804900859,0.9298941333036143
474,0.0002925126686384579,0.9301866459722528
475,0.0002914310275174827,0.9304780769997703
476,0.00029062869962735824,0.9307687056993976
477,0.0002897144846222846,0.93105842018402
478,0.0002874357765570975,0.9313458559605771
479,0.00028709383401527376,0.9316329497945923
480,0.00028626222456577685,0.9319192120191581
481,0.00028447434209159615,0.9322036863612496
482,0.0002838426679078484,0.9324875290291574
483,0.0002821591191482324,0.9327696881483056
484,0.00028074282320260537,0.9330504309715082
485,0.0002796445265411194,0.9333300754980494
486,0.00027913586236464775,0.933609211360414
487,0.00027843403542283376,0.9338876453958368
488,0.00027710153406300755,0.9341647469298998
489,0.00027642296600209837,0.9344411698959019
490,0.0002751279839603797,0.9347162978798622
491,0.00027402642941317534,0.9349903243092754
492,0.00027259770963069304,0.9352629220189062
493,0.0002724086359907835,0.9355353306548969
494,0.0002716884496040027,0.9358070191045009
495,0.0002698474348731576,0.936076866539374
496,0.000269499075611057,0.9363463656149851
497,0.00026922385960736784,0.9366155894745924
498,0.00026869244443658715,0.9368842819190291
499,0.00026802852055115775,0.9371523104395802
500,0.0002676294049020068,0.9374199398444822
501,0.00026697862371388714,0.9376869184681962
502,0.00026483881593182166,0.937951757284128
503,0.0002646087639507347,0.9382163660480788
504,0.0002636126439332861,0.938479978692012
505,0.0002619668717792167,0.9387419455637913
506,0.0002606135556254007,0.9390025591194168
507,0.0002601041445400062,0.9392626632639568
508,0.00025827657722849644,0.9395209398411853
509,0.00025710246400914815,0.9397780423051945
510,0.0002569643313082409,0.9400350066365027
511,0.00025545909964344755,0.9402904657361462
512,0.0002547184884620126,0.9405451842246082
513,0.00025378303237653916,0.9407989672569848
514,0.0002531126656786912,0.9410520799226635
515,0.000252179382210873,0.9413042593048744
516,0.00025158937714643136,0.9415558486820208
517,0.0002506743197300241,0.9418065230017508
518,0.0002501537186669138,0.9420566767204177
519,0.0002492232414882068,0.942305899961906
520,0.00024870750598186695,0.9425546074678878
521,0.0002482186973482698,0.942802826165236
522,0.00024669067674056884,0.9430495168419766
523,0.00024601890010955555,0.9432955357420861
524,0.0002452169559308111,0.943540752698017
525,0.0002445381695596412,0.9437852908675766
526,0.0002437359822542661,0.9440290268498308
527,0.00024283821672883607,0.9442718650665597
528,0.00024157412698045581,0.9445134391935401
529,0.00024048626533641567,0.9447539254588766
530,0.00023950225634355372,0.9449934277152201
531,0.00023906188493147087,0.9452324896001516
532,0.00023843828042340807,0.945470927880575
533,0.00023775621110121828,0.9457086840916762
534,0.0002364265951165692,0.9459451106867928
535,0.0002361840198963771,0.9461812947066891
536,0.00023416137216161704,0.9464154560788507
537,0.00023353755862565043,0.9466489936374763
538,0.00023228296140993405,0.9468812765988863
539,0.00023197818531677802,0.947113254784203
540,0.00023151559184646223,0.9473447703760495
541,0.0002300805392111795,0.9475748509152606
542,0.00022928149500120462,0.9478041324102618
543,0.0002288392557525271,0.9480329716660144
544,0.00022854186146797182,0.9482615135274823
545,0.00022762797664292804,0.9484891415041252
546,0.00022709400709844456,0.9487162355112236
547,0.0002254701110494659,0.9489417056222731
548,0.00022478684064977534,0.9491664924629228
549,0.00022325124531247535,0.9493897437082354
550,0.00022222031731910813,0.9496119640255545
551,0.00022176708171004744,0.9498337311072645
552,0.00022132994960621645,0.9500550610568708
553,0.00022021940459740827,0.9502752804614681
554,0.0002190766631452169,0.9504943571246134
555,0.0002185419404156604,0.9507128990650291
556,0.00021751195660019309,0.9509304110216293
557,0.00021688593563792474,0.9511472969572673
558,0.00021666329576139118,0.9513639602530287
559,0.00021538315799760107,0.9515793434110263
560,0.0002146548767282292,0.9517939982877546
561,0.0002134486801868536,0.9520074469679414
562,0.0002120703974198917,0.9522195173653613
563,0.000211344622144307,0.9524308619875056
564,0.00021108565508596585,0.9526419476425916
565,0.00021032648092857473,0.9528522741235201
566,0.0002093914409725951,0.9530616655644928
567,0.00020845713989885915,0.9532701227043916
568,0.00020735451226615493,0.9534774772166578
569,0.0002067730800247215,0.9536842502966825
570,0.0002053779022673844,0.9538896281989498
571,0.00020497939088338926,0.9540946075898332
572,0.00020428780996845878,0.9542988953998017
573,0.00020378389883102867,0.9545026792986328
574,0.0002024667631287125,0.9547051460617615
575,0.00020133048197002273,0.9549064765437315
576,0.00020107540754242173,0.955107551951274
577,0.00020021474766672298,0.9553077666989407
578,0.000199517291447531,0.9555072839903882
579,0.00019806596207157956,0.9557053499524598
580,0.0001967328082050619,0.9559020827606649
581,0.00019621609555499597,0.9560982988562199
582,0.00019567750834287678,0.9562939763645628
583,0.0001947345015127882,0.9564887108660756
584,0.00019447289675674192,0.9566831837628323
585,0.00019231380001229968,0.9568754975628446
586,0.0001918964434318322,0.9570673940062765
587,0.00019146976695873078,0.9572588637732352
588,0.0001909545794173646,0.9574498183526525
589,0.00019029666613116353,0.9576401150187837
590,0.0001890724506373736,0.957829187469421
591,0.00018855205250744003,0.9580177395219285
592,0.00018794390283138128,0.9582056834247599
593,0.00018703966299728807,0.9583927230877571
594,0.00018632156575147107,0.9585790446535086
595,0.0001850929008225981,0.9587641375543312
596,0.0001845068001206972,0.9589486443544519
597,0.00018381354067210852,0.959132457895124
598,0.00018285416544486208,0.9593153120605689
599,0.00018248776431796336,0.9594977998248868
600,0.0001811627959613924,0.9596789626208482
601,0.0001798892497703527,0.9598588518706185
602,0.000179634162729784,0.9600384860333483
603,0.00017846400781139482,0.9602169500411597
604,0.0001783389924358299,0.9603952890335955
605,0.00017758094701924684,0.9605728699806148
606,0.00017628109203075474,0.9607491510726455
607,0.00017546869706555097,0.960924619769711
608,0.00017541014898953775,0.9611000299187006
609,0.00017439888756502954,0.9612744288062656
610,0.0001739612236224025,0.961448390029888
611,0.00017279155424913063,0.9616211815841371
612,0.00017169117374582805,0.9617928727578829
613,0.00017113383759738868,0.9619640065954803
614,0.00016974789479799884,0.9621337544902783
615,0.00016886270775210438,0.9623026171980303
616,0.0001684335305186715,0.962471050728549
617,0.000168157695740428,0.9626392084242894
618,0.00016657043447353733,0.962805778858763
619,0.0001661581689123695,0.9629719370276754
620,0.00016582647473397405,0.9631377635024093
621,0.00016493278505958945,0.9633026962874689
622,0.00016425431363956838,0.9634669506011084
623,0.00016346854122843192,0.9636304191423368
624,0.0001632343855992563,0.9637936535279361
625,0.00016123193108752936,0.9639548854590236
626,0.00016057790362553648,0.9641154633626492
627,0.000159797996436035,0.9642752613590853
628,0.0001592427500262492,0.9644345041091115
629,0.00015844630742675557,0.9645929504165383
630,0.0001583937622792624,0.9647513441788175
631,0.00015707111769219537,0.9649084152965096
632,0.0001567674252421754,0.9650651827217518
633,0.00015650800211860602,0.9652216907238704
634,0.00015569230522690576,0.9653773830290974
635,0.0001544515423273444,0.9655318345714247
636,0.0001532048503919676,0.9656850394218166
637,0.00015292427415261015,0.9658379636959692
638,0.00015287140061305524,0.9659908350965822
639,0.00015185957037009023,0.9661426946669524
640,0.00015149895849443407,0.9662941936254468
641,0.00015026243119392068,0.9664444560566406
642,0.00015008901634617144,0.9665945450729868
643,0.00014942511203457713,0.9667439701850213
644,0.00014863788842064716,0.966892608073442
645,0.00014783509203544976,0.9670404431654774
646,0.00014743037206551654,0.967187873537543
647,0.00014655385924679124,0.9673344273967898
648,0.00014633400654980646,0.9674807614033396
649,0.0001453872543320239,0.9676261486576716
650,0.00014522231781121297,0.9677713709754828
651,0.00014470372574017156,0.967916074701223
652,0.0001440694383747157,0.9680601441395977
653,0.00014326811983069715,0.9682034122594284
654,0.000142824108440333,0.9683462363678688
655,0.00014169734616322575,0.968487933714032
656,0.00014076567928157177,0.9686286993933135
657,0.0001401419036878527,0.9687688412970014
658,0.00013934337897223003,0.9689081846759736
659,0.00013875996004429747,0.9690469446360179
660,0.0001382420141202332,0.9691851866501382
661,0.0001378008629818284,0.9693229875131201
662,0.00013725546377060135,0.9694602429768907
663,0.00013660919425761435,0.9695968521711483
664,0.00013534397113493954,0.9697321961422832
665,0.00013526250377269262,0.969867458646056
666,0.00013417759192479976,0.9700016362379807
667,0.00013374323643992333,0.9701353794744206
668,0.00013281544356248958,0.9702681949179831
669,0.00013208161031850107,0.9704002765283016
