component,explained_variance_ratio,cumulative_variance_ratio
673,0.0001400230974237064,0.9687195588254381
674,0.00013931067289987286,0.968858869498338
675,0.00013910040530959252,0.9689979699036476
676,0.00013819394299191255,0.9691361638466395
677,0.0001379898442605043,0.9692741536909
678,0.00013689874678958234,0.9694110524376895
679,0.0001361241986677815,0.9695471766363574
680,0.00013570927916544813,0.9696828859155228
681,0.00013489457190551935,0.9698177804874283
682,0.00013452901761480497,0.9699523095050431
683,0.00013431834646527278,0.9700866278515083
684,0.0001331390285389134,0.9702197668800473
685,0.000132205205981488,0.9703519720860287
686,0.0001318793324324302,0.9704838514184612
687,0.00013081887450699524,0.9706146702929681
688,0.0001302780947329293,0.9707449483877011
689,0.00012918846678092123,0.970874136854482
690,0.0001290397296745614,0.9710031765841566
691,0.00012835522531248254,0.9711315318094691
692,0.0001281973352240252,0.9712597291446932
693,0.00012764304543927223,0.9713873721901324
694,0.0001273896778934612,0.9715147618680259
695,0.0001263527729007921,0.9716411146409266
696,0.0001258977100017935,0.9717670123509284
697,0.0001246744430081522,0.9718916867939366
698,0.00012429404381871756,0.9720159808377553
699,0.00012361345000152344,0.9721395942877569
700,0.00012306943095090166,0.9722626637187077
701,0.00012244033916450432,0.9723851040578723
702,0.00012197361313216024,0.9725070776710044
703,0.00012168970293858301,0.972628767373943
704,0.00012143540219037053,0.9727502027761333
705,0.0001205254136885552,0.9728707281898219
706,0.00011986337091144758,0.9729905915607333
707,0.00011921141591280071,0.9731098029766461
708,0.00011843040540357036,0.9732282333820497
709,0.000118200440228541,0.9733464338222783
710,0.00011760972151349431,0.9734640435437918
711,0.00011702753034615193,0.9735810710741379
712,0.00011572093216440766,0.9736967920063023
713,0.0001155073912918188,0.9738122993975942
714,0.00011517633106986512,0.973927475728664
715,0.00011426689904131268,0.9740417426277053
716,0.00011409362135520803,0.9741558362490604
717,0.00011337434651023334,0.9742692105955707
718,0.00011291158824894499,0.9743821221838197
719,0.00011214391162048726,0.9744942660954402
720,0.00011163497132456543,0.9746059010667648
721,0.00011124047314920392,0.9747171415399141
722,0.00011044606999599516,0.9748275876099101
723,0.00011011850666430517,0.9749377061165744
724,0.00010972548321288477,0.9750474315997872
725,0.00010952034532948615,0.9751569519451168
726,0.00010877851090175159,0.9752657304560185
727,0.00010852642792770283,0.9753742568839462
728,0.00010806086347075897,0.9754823177474169
729,0.00010739498306686619,0.9755897127304838
730,0.0001070175911380161,0.9756967303216219
731,0.00010634445974431878,0.9758030747813662
732,0.00010538033514406401,0.9759084551165103
733,0.00010474070682487117,0.9760131958233351
734,0.00010395882877227955,0.9761171546521074
735,0.00010328516715726908,0.9762204398192647
736,0.00010251641212070744,0.9763229562313853
737,0.00010214233327855284,0.9764250985646639
738,0.00010124586335074129,0.9765263444280146
739,0.00010093266987143428,0.976627277097886
740,0.00010043380473752313,0.9767277109026236
741,9.986715995837356e-05,0.9768275780625819
742,9.913535318039517e-05,0.9769267134157623
743,9.886272107473661e-05,0.977025576136837
744,9.750656474156186e-05,0.9771230827015787
745,9.735207169323815e-05,0.9772204347732719
746,9.714121280606995e-05,0.9773175759860779
747,9.693811114911044e-05,0.977414514097227
748,9.598884019160595e-05,0.9775105029374186
749,9.584958234947745e-05,0.977606352519768
750,9.489857184216304e-05,0.9777012510916102
751,9.458489738204751e-05,0.9777958359889922
752,9.429673902975043e-05,0.9778901327280219
753,9.392762700174298e-05,0.9779840603550237
754,9.26207241032857e-05,0.978076681079127
755,9.211507672051852e-05,0.9781687961558475
756,9.164378490850805e-05,0.9782604399407561
757,9.122365590729598e-05,0.9783516635966634
758,9.072443574929953e-05,0.9784423880324127
759,8.997614313682483e-05,0.9785323641755495
760,8.97960364436697e-05,0.9786221602119931
761,8.922163350483067e-05,0.9787113818454979
762,8.841438634358738e-05,0.9787997962318414
763,8.792662093514412e-05,0.9788877228527766
764,8.747569928134363e-05,0.978975198552058
765,8.715581089249142e-05,0.9790623543629504
766,8.653216072489953e-05,0.9791488865236753
767,8.597308411554446e-05,0.9792348596077908
768,8.540638895163105e-05,0.9793202659967424
769,8.485196332006134e-05,0.9794051179600625
770,8.440284493283459e-05,0.9794895208049953
771,8.400424734530696e-05,0.9795735250523406
772,8.339294920278403e-05,0.9796569180015434
773,8.325639990121501e-05,0.9797401744014447
774,8.224401666205889e-05,0.9798224184181067
775,8.201506077029711e-05,0.979904433478877
776,8.185943608151919e-05,0.9799862929149585
777,8.131669153032438e-05,0.9800676096064889
778,8.095790977727162e-05,0.9801485675162661
779,8.059443129065725e-05,0.9802291619475567
780,7.99632382339843e-05,0.9803091251857907
781,7.953095861813182e-05,0.9803886561444088
782,7.928996838278686e-05,0.9804679461127916
783,7.884886757762643e-05,0.9805467949803692
784,7.8207680787959e-05,0.9806250026611572
785,7.763678218916751e-05,0.9807026394433463
786,7.721955932392795e-05,0.9807798590026703
787,7.701303039500267e-05,0.9808568720330653
788,7.668531181660203e-05,0.9809335573448819
789,7.647697042483929e-05,0.9810100343153066
790,7.606580752383987e-05,0.9810861001228305
791,7.531026672597011e-05,0.9811614103895565
792,7.522606678375726e-05,0.9812366364563403
793,7.494775784578542e-05,0.9813115842141861
794,7.456795777150594e-05,0.9813861521719576
795,7.413215984081837e-05,0.9814602843317984
796,7.340227765188315e-05,0.9815336866094503
797,7.312652359878535e-05,0.9816068131330491
798,7.243160105274189e-05,0.9816792447341018
799,7.219398721927977e-05,0.9817514387213211
800,7.175972761054002e-05,0.9818231984489316
801,7.157730704815022e-05,0.9818947757559797
802,7.09517322565102e-05,0.9819657274882362
803,7.06479303259976e-05,0.9820363754185621
804,7.047827573410112e-05,0.9821068536942963
805,6.977325246732344e-05,0.9821766269467637
806,6.953841924475952e-05,0.9822461653660084
807,6.910388679591065e-05,0.9823152692528043
808,6.875900024302975e-05,0.9823840282530474
809,6.813014132321343e-05,0.9824521583943706
810,6.796868343539648e-05,0.982520127077806
811,6.748764750103769e-05,0.9825876147253071
812,6.713079787680562e-05,0.9826547455231839
813,6.70299716544917e-05,0.9827217754948384
814,6.663946970211475e-05,0.9827884149645405
815,6.602434124656843e-05,0.9828544393057871
816,6.564909117086732e-05,0.982920088396958
817,6.497640732430968e-05,0.9829850648042823
818,6.488744441640293e-05,0.9830499522486986
819,6.486399774507159e-05,0.9831148162464437
820,6.453160142793169e-05,0.9831793478478716
821,6.418220850783875e-05,0.9832435300563794
822,6.304089922396498e-05,0.9833065709556034
823,6.246645144266458e-05,0.9833690374070461
824,6.210150315674562e-05,0.9834311389102028
825,6.178586129510676e-05,0.983492924771498
826,6.172286547192292e-05,0.9835546476369699
827,6.134271008701722e-05,0.9836159903470569
828,6.093130115951602e-05,0.9836769216482164
829,6.066537456562279e-05,0.983737587022782
830,6.0394325420717715e-05,0.9837979813482027
831,5.979137325699714e-05,0.9838577727214597
832,5.974621741951937e-05,0.9839175189388792
833,5.945954976708942e-05,0.9839769784886463
834,5.9049062554593636e-05,0.9840360275512009
835,5.896879366381945e-05,0.9840949963448647
836,5.8428734989867407e-05,0.9841534250798546
837,5.822878165288002e-05,0.9842116538615074
838,5.793132045408233e-05,0.9842695851819615
839,5.7741661660016377e-05,0.9843273268436216
840,5.732360167563244e-05,0.9843846504452972
841,5.6879814604344654e-05,0.9844415302599016
842,5.6597064453670984e-05,0.9844981273243553
843,5.647497477985194e-05,0.9845546022991352
844,5.6194584576742716e-05,0.9846107968837119
845,5.597407814522702e-05,0.9846667709618572
846,5.572669818627666e-05,0.9847224976600435
847,5.527961310291792e-05,0.9847777772731464
848,5.499562580449531e-05,0.9848327728989509
849,5.4834409726905294e-05,0.9848876073086777
850,5.47484222622202e-05,0.98494235573094
851,5.423304777094748e-05,0.984996588778711
852,5.415846266053147e-05,0.9850507472413715
853,5.4001519902196876e-05,0.9851047487612737
854,5.3174113376576935e-05,0.9851579228746503
855,5.276996838436974e-05,0.9852106928430346
856,5.23929785922566e-05,0.9852630858216269
857,5.2337070225893464e-05,0.9853154228918528
858,5.2081284938461225e-05,0.9853675041767913
859,5.201959519836288e-05,0.9854195237719897
860,5.1703707751760243e-05,0.9854712274797415
861,5.124637290816999e-05,0.9855224738526497
862,5.0905238487418285e-05,0.9855733790911371
863,5.074173546539218e-05,0.9856241208266024
864,5.045172333817441e-05,0.9856745725499406
865,5.036588691093255e-05,0.9857249384368516
866,4.995060787893577e-05,0.9857748890447305
867,4.967141549627093e-05,0.9858245604602268
868,4.953251700895484e-05,0.9858740929772358
869,4.9298083821455664e-05,0.9859233910610573
870,4.919532375895341e-05,0.9859725863848162
871,4.886004274096375e-05,0.9860214464275572
872,4.856173664506486e-05,0.9860700081642022
873,4.842099303583084e-05,0.986118429157238
874,4.818196515225967e-05,0.9861666111223902
875,4.7883188147693445e-05,0.986214494310538
876,4.767372914902766e-05,0.986262168039687
877,4.720904565727183e-05,0.9863093770853443
878,4.711021371313782e-05,0.9863564872990574
879,4.700068251199871e-05,0.9864034879815694
880,4.6760613268833746e-05,0.9864502485948382
881,4.665199526657762e-05,0.9864969005901048
882,4.636276072429194e-05,0.9865432633508291
883,4.610266751616313e-05,0.9865893660183452
884,4.589437943775567e-05,0.986635260397783
885,4.558590927398088e-05,0.986680846307057
886,4.519408165102179e-05,0.986726040388708
887,4.4949304726202245e-05,0.9867709896934342
888,4.48067060594588e-05,0.9868157963994937
889,4.453182586243535e-05,0.9868603282253561
890,4.417449494456778e-05,0.9869045027203006
891,4.405891668364518e-05,0.9869485616369843
892,4.376298883976535e-05,0.9869923246258241
893,4.358058819172201e-05,0.9870359052140159
894,4.3495646017373164e-05,0.9870794008600332
895,4.332266552662251e-05,0.9871227235255599
896,4.317993704868147e-05,0.9871659034626086
897,4.288555990519306e-05,0.9872087890225137
898,4.275155350259254e-05,0.9872515405760164
899,4.262349009269199e-05,0.987294164066109
900,4.245121059258235e-05,0.9873366152767016
901,4.199380540716052e-05,0.9873786090821087
902,4.1961428621917974e-05,0.9874205705107306
903,4.1943329375320903e-05,0.987462513840106
904,4.159023879129673e-05,0.9875041040788972
905,4.1499314776475044e-05,0.9875456033936737
906,4.130211109628254e-05,0.98758690550477
907,4.1110384458540705e-05,0.9876280158892285
908,4.07593376579795e-05,0.9876687752268866
909,4.072672129515814e-05,0.9877095019481817
910,4.056346890252805e-05,0.9877500654170843
911,4.041488654753058e-05,0.9877904803036318
912,4.0342932870043136e-05,0.9878308232365018
913,4.01328329729029e-05,0.9878709560694747
914,3.992632408415868e-05,0.9879108823935588
915,3.978937262071853e-05,0.9879506717661796
916,3.966713444153124e-05,0.987990338900621
917,3.930143236668457e-05,0.9880296403329877
918,3.920294988095653e-05,0.9880688432828686
919,3.906323568823625e-05,0.9881079065185568
920,3.8920344266239085e-05,0.9881468268628231
921,3.869995096742732e-05,0.9881855268137905
922,3.847054448362283e-05,0.988223997358274
923,3.842499619858258e-05,0.9882624223544726
924,3.82628422773829e-05,0.98830068519675
925,3.820466861084904e-05,0.9883388898653608
926,3.7933903825455306e-05,0.9883768237691862
927,3.774161927384052e-05,0.9884145653884601
928,3.7643545728344755e-05,0.9884522089341884
929,3.741218861348578e-05,0.9884896211228019
930,3.734476974278274e-05,0.9885269658925447
931,3.7228301882430556e-05,0.9885641941944272
932,3.7074259851957786e-05,0.9886012684542792
933,3.691474620786923e-05,0.988638183200487
934,3.6694830386030436e-05,0.9886748780308731
935,3.6537215762242057e-05,0.9887114152466353
936,3.6463079880701784e-05,0.988747878326516
937,3.636137953301358e-05,0.988784239706049
938,3.604507673898454e-05,0.9888202847827879
939,3.592498762868706e-05,0.9888562097704167
940,3.580940043463971e-05,0.9888920191708513
941,3.5746028843890614e-05,0.9889277651996953
942,3.563077754058181e-05,0.9889633959772358
943,3.53779052859071e-05,0.9889987738825218
944,3.5102702622925144e-05,0.9890338765851447
945,3.509667119374055e-05,0.9890689732563385
946,3.4873512155933274e-05,0.9891038467684944
947,3.4710392704247835e-05,0.9891385571611986
948,3.456764228836641e-05,0.989173124803487
949,3.455288544753014e-05,0.9892076776889345
950,3.4207891668130065e-05,0.9892418855806026
951,3.416168414748244e-05,0.98927604726475
952,3.399453565870121e-05,0.9893100418004087
953,3.390284269957024e-05,0.9893439446431083
954,3.37387121551823e-05,0.9893776833552634
955,3.3600590744126424e-05,0.9894112839460075
956,3.3579889415262005e-05,0.9894448638354227
957,3.331947126523979e-05,0.989478183306688
958,3.3229110169618325e-05,0.9895114124168576
959,3.321762142609788e-05,0.9895446300382836
960,3.315981869476518e-05,0.9895777898569784
961,3.2966206313427736e-05,0.9896107560632919
962,3.27938525749764e-05,0.9896435499158668
963,3.267425248593928e-05,0.9896762241683528
964,3.251655108357352e-05,0.9897087407194364
965,3.231491993745663e-05,0.9897410556393739
966,3.2208577278491455e-05,0.9897732642166523
967,3.20519839428014e-05,0.9898053162005952
968,3.191351066628444e-05,0.9898372297112615
969,3.1859644764076556e-05,0.9898690893560256
970,3.168933598332997e-05,0.9899007786920089
971,3.1584891552968063e-05,0.9899323635835618
972,3.1516068552544766e-05,0.9899638796521144
973,3.142020288108138e-05,0.9899952998549955
974,3.1207625181892523e-05,0.9900265074801774
975,3.1159191070398514e-05,0.9900576666712478
976,3.111115899186423e-05,0.9900887778302397
977,3.094476864362288e-05,0.9901197225988834
978,3.068091069968583e-05,0.990150403509583
979,3.057218870486724e-05,0.9901809756982879
980,3.057064796336085e-05,0.9902115463462513
981,3.0413221010265432e-05,0.9902419595672616
982,3.029478741518738e-05,0.9902722543546768
983,3.0211322726776685e-05,0.9903024656774035
984,3.013844823549683e-05,0.9903326041256391
985,3.001841776492339e-05,0.990362622543404
986,2.9937418525712308e-05,0.9903925599619298
987,2.9660870572763896e-05,0.9904222208325025
988,2.959559954847255e-05,0.990451816432051
989,2.9500320278412053e-05,0.9904813167523294
990,2.944428289561609e-05,0.9905107610352251
991,2.9313854685109184e-05,0.9905400748899101
992,2.9137267315562066e-05,0.9905692121572257
993,2.9065288585059146e-05,0.9905982774458107
994,2.8974281280913682e-05,0.9906272517270917
995,2.8912448605943307e-05,0.9906561641756976
996,2.8806058835596675e-05,0.9906849702345332
997,2.871675032026626e-05,0.9907136869848534
998,2.857219037797427e-05,0.9907422591752314
999,2.849953866845841e-05,0.9907707587138999
1000,2.8372438012177417e-05,0.990799131151912
1001,2.8167171323846308e-05,0.9908272983232358
1002,2.8072815524116813e-05,0.9908553711387599
1003,2.802087966270137e-05,0.9908833920184226
1004,2.7893217148689718e-05,0.9909112852355713
1005,2.7874234572702894e-05,0.990939159470144
1006,2.772042984561418e-05,0.9909668798999897
1007,2.7694166024927133e-05,0.9909945740660145
1008,2.7579626295956196e-05,0.9910221536923105
1009,2.7488219958717956e-05,0.9910496419122692
1010,2.745038750139744e-05,0.9910770922997706
1011,2.734904494603553e-05,0.9911044413447166
1012,2.7159805279117005e-05,0.9911316011499958
1013,2.7044231374984155e-05,0.9911586453813708
1014,2.7015796183603846e-05,0.9911856611775544
1015,2.685312917687331e-05,0.9912125143067312
1016,2.6712904021785573e-05,0.991239227210753
1017,2.6629194177515872e-05,0.9912658564049305
1018,2.660563784943933e-05,0.9912924620427799
1019,2.645952203362421e-05,0.9913189215648135
1020,2.6403203558840415e-05,0.9913453247683723
1021,2.635295117288192e-05,0.9913716777195453
1022,2.62758472694082e-05,0.9913979535668147
1023,2.6155809219157804e-05,0.9914241093760339
1024,2.59969168105894e-05,0.9914501062928445
1025,2.5905840789814108e-05,0.9914760121336342
1026,2.5853667330655844e-05,0.9915018658009649
1027,2.5700441021192576e-05,0.9915275662419861
1028,2.5661893907563243e-05,0.9915532281358936
1029,2.555364597986009e-05,0.9915787817818735
1030,2.549047418416749e-05,0.9916042722560577
1031,2.5409171346545785e-05,0.9916296814274043
1032,2.5291997571669878e-05,0.9916549734249759
1033,2.52492711408239e-05,0.9916802226961167
1034,2.5175500976444128e-05,0.9917053981970931
1035,2.5086318458259458e-05,0.9917304845155513
1036,2.4994520011055532e-05,0.9917554790355624
1037,2.4891791585565006e-05,0.991780370827148
1038,2.484509913430004e-05,0.9918052159262822
1039,2.4782248598732312e-05,0.9918299981748809
1040,2.4751289420713446e-05,0.9918547494643016
1041,2.4620236902828512e-05,0.9918793697012045
1042,2.4564069269657522e-05,0.9919039337704741
1043,2.442392539186434e-05,0.991928357695866
1044,2.43535430916119e-05,0.9919527112389576
1045,2.4234083286610094e-05,0.9919769453222441
1046,2.414827518027124e-05,0.9920010935974244
1047,2.4118522849125684e-05,0.9920252121202735
1048,2.4071004528069773e-05,0.9920492831248016
1049,2.394217792112826e-05,0.9920732253027227
1050,2.3905377277365696e-05,0.99209713068
1051,2.377603435991131e-05,0.9921209067143599
1052,2.3690611783751475e-05,0.9921445973261437
1053,2.3654855382921813e-05,0.9921682521815266
1054,2.3545574569212567e-05,0.9921917977560958
1055,2.3469934634536094e-05,0.9922152676907303
1056,2.3394568379746955e-05,0.9922386622591101
1057,2.335193395866553e-05,0.9922620141930687
1058,2.3317363633138805e-05,0.9922853315567018
1059,2.3254148797106873e-05,0.992308585705499
1060,2.3169384161255705e-05,0.9923317550896602
1061,2.3116198857444444e-05,0.9923548712885176
1062,2.303079219403295e-05,0.9923779020807116
1063,2.2941619785947048e-05,0.9924008437004976
1064,2.2805574941150908e-05,0.9924236492754388
1065,2.2755841470996616e-05,0.9924464051169098
1066,2.269649061123379e-05,0.9924691016075211
1067,2.2607547873146036e-05,0.9924917091553943
1068,2.2560242492110075e-05,0.9925142693978865
1069,2.2512166520731266e-05,0.9925367815644072
1070,2.2451487477428665e-05,0.9925592330518846
1071,2.2370782244779444e-05,0.9925816038341294
1072,2.2335393834149675e-05,0.9926039392279635
1073,2.2202375848810965e-05,0.9926261416038124
1074,2.2130441937181684e-05,0.9926482720457496
1075,2.2022841809308604e-05,0.9926702948875589
1076,2.1938209736363936e-05,0.9926922330972953
1077,2.1860315872161175e-05,0.9927140934131674
1078,2.1778752842179517e-05,0.9927358721660096
1079,2.172217890598888e-05,0.9927575943449155
1080,2.170703623091534e-05,0.9927793013811465
1081,2.1675922155528067e-05,0.992800977303302
1082,2.1596854465698258e-05,0.9928225741577676
1083,2.1480173975829576e-05,0.9928440543317435
1084,2.1420458089398515e-05,0.9928654747898329
1085,2.137221995544324e-05,0.9928868470097884
1086,2.1265929405889113e-05,0.9929081129391942
1087,2.1201275342896604e-05,0.9929293142145371
1088,2.1170757629618224e-05,0.9929504849721668
1089,2.1087480911544995e-05,0.9929715724530783
1090,2.1019285730664664e-05,0.9929925917388089
1091,2.1010518952762663e-05,0.9930136022577617
1092,2.092613371252687e-05,0.9930345283914742
1093,2.081430351641372e-05,0.9930553426949906
1094,2.075471835293458e-05,0.9930760974133436
1095,2.0729095764875367e-05,0.9930968265091085
1096,2.0664872523455376e-05,0.993117491381632
1097,2.057211425080033e-05,0.9931380634958827
1098,2.0533015298783082e-05,0.9931585965111815
1099,2.0492334605877294e-05,0.9931790888457874
1100,2.0417622065721896e-05,0.9931995064678532
1101,2.039085762189721e-05,0.993219897325475
1102,2.0246083692939815e-05,0.9932401434091679
1103,2.0174019169767157e-05,0.9932603174283376
1104,2.0167144283341742e-05,0.993280484572621
1105,2.013270788543412e-05,0.9933006172805064
1106,2.0066569868484728e-05,0.993320683850375
1107,2.005126961547777e-05,0.9933407351199904
1108,1.9917798445587393e-05,0.993360652918436
1109,1.9881389315025284e-05,0.9933805343077511
1110,1.9874622221772133e-05,0.9934004089299728
1111,1.9745521696144843e-05,0.993420154451669
1112,1.9654339232911254e-05,0.9934398087909019
1113,1.9616873772706583e-05,0.9934594256646746
1114,1.9567882302914313e-05,0.9934789935469776
1115,1.9522384236906507e-05,0.9934985159312144
1116,1.9426660842537224e-05,0.993517942592057
1117,1.934930364028656e-05,0.9935372918956973
1118,1.9302840636151336e-05,0.9935565947363334
1119,1.924396603282291e-05,0.9935758387023662
1120,1.9170395459563507e-05,0.9935950090978257
1121,1.9157997624653802e-05,0.9936141670954504
1122,1.910795841802114e-05,0.9936332750538683
1123,1.908218806855867e-05,0.9936523572419369
1124,1.9039926892921182e-05,0.9936713971688298
1125,1.896659658062508e-05,0.9936903637654104
1126,1.8895990151011713e-05,0.9937092597555615
1127,1.8857179340854266e-05,0.9937281169349023
1128,1.8821035638753387e-05,0.993746937970541
1129,1.878978880901696e-05,0.99376572775935
1130,1.87158171967956e-05,0.9937844435765468
1131,1.8628137650299133e-05,0.9938030717141971
1132,1.8590006302308952e-05,0.9938216617204995
1133,1.8565206519133587e-05,0.9938402269270186
1134,1.8515416638866533e-05,0.9938587423436575
1135,1.8470583718979363e-05,0.9938772129273764
1136,1.838852352438714e-05,0.9938956014509008
1137,1.8369141848953746e-05,0.9939139705927498
1138,1.8309247612002093e-05,0.9939322798403618
1139,1.8251133705518095e-05,0.9939505309740674
1140,1.8216903313882685e-05,0.9939687478773812
1141,1.8131000155806052e-05,0.993986878877537
1142,1.806586064162509e-05,0.9940049447381787
1143,1.798505754243892e-05,0.9940229297957212
1144,1.7924542862979927e-05,0.9940408543385841
1145,1.7876797066808724e-05,0.9940587311356509
1146,1.7853502500266444e-05,0.9940765846381512
1147,1.7833346444557497e-05,0.9940944179845957
1148,1.778408255274479e-05,0.9941122020671485
1149,1.7752363803947778e-05,0.9941299544309524
1150,1.7691502858287085e-05,0.9941476459338107
1151,1.7645441361817246e-05,0.9941652913751725
1152,1.761837495743884e-05,0.9941829097501299
1153,1.7532622140375564e-05,0.9942004423722702
1154,1.7462478826634118e-05,0.9942179048510968
1155,1.7412708763545726e-05,0.9942353175598604
1156,1.7376111846137892e-05,0.9942526936717065
1157,1.7295354961051678e-05,0.9942699890266676
1158,1.7270568641338012e-05,0.994287259595309
1159,1.718516096681158e-05,0.9943044447562758
1160,1.7138103739100166e-05,0.9943215828600148
1161,1.7105729790935985e-05,0.9943386885898058
1162,1.7066552563261998e-05,0.9943557551423691
1163,1.7013529025646848e-05,0.9943727686713947
1164,1.6966275089869456e-05,0.9943897349464845
1165,1.6884812814636052e-05,0.9944066197592991
1166,1.683787936843164e-05,0.9944234576386676
1167,1.6821951435580278e-05,0.9944402795901032
1168,1.6771513860577274e-05,0.9944570511039638
1169,1.6734664585094296e-05,0.9944737857685488
1170,1.6688776626642607e-05,0.9944904745451755
1171,1.6617575354567565e-05,0.99450709212053
1172,1.657900308280233e-05,0.9945236711236128
1173,1.6544784486393895e-05,0.9945402159080993
1174,1.6518375472100463e-05,0.9945567342835714
1175,1.6499562371229255e-05,0.9945732338459427
1176,1.6428141428117087e-05,0.9945896619873708
1177,1.638110728675225e-05,0.9946060430946575
1178,1.634586231628277e-05,0.9946223889569737
1179,1.624345270531901e-05,0.9946386324096791
1180,1.6221296678123724e-05,0.9946548537063572
1181,1.6180260341890242e-05,0.9946710339666991
1182,1.6141298848067864e-05,0.9946871752655472
1183,1.6089995148760842e-05,0.994703265260696
1184,1.6064364134637794e-05,0.9947193296248306
1185,1.6029425738394048e-05,0.994735359050569
1186,1.5988800623162846e-05,0.9947513478511921
1187,1.59392259913474e-05,0.9947672870771834
1188,1.5922450953463778e-05,0.9947832095281369
1189,1.58881274926039e-05,0.9947990976556296
1190,1.585987034670951e-05,0.9948149575259763
1191,1.5802411728124056e-05,0.9948307599377044
1192,1.5772699816062163e-05,0.9948465326375204
1193,1.5735374328981946e-05,0.9948622680118494
1194,1.5685354895831852e-05,0.9948779533667452
1195,1.563735103305866e-05,0.9948935907177783
1196,1.5592359560762318e-05,0.994909183077339
1197,1.5523608472045773e-05,0.994924706685811
1198,1.5511210108986407e-05,0.99494021789592
1199,1.5428392602921373e-05,0.994955646288523
1200,1.537461958266772e-05,0.9949710209081056
1201,1.5367538299193547e-05,0.9949863884464049
1202,1.5325670497610006e-05,0.9950017141169024
1203,1.5258671176639643e-05,0.9950169727880791
1204,1.5198581873225419e-05,0.9950321713699524
1205,1.5183018557345019e-05,0.9950473543885097
1206,1.5166833944494935e-05,0.9950625212224542
1207,1.5132897348666294e-05,0.9950776541198029
1208,1.5086690997345486e-05,0.9950927408108002
1209,1.5060467676721534e-05,0.995107801278477
1210,1.498211545523518e-05,0.9951227833939322
1211,1.4939994109954417e-05,0.9951377233880422
1212,1.4882974322207652e-05,0.9951526063623644
1213,1.4869003263558063e-05,0.9951674753656279
1214,1.4859538619076233e-05,0.995182334904247
1215,1.4816103472790112e-05,0.9951971510077198
1216,1.4769801953853903e-05,0.9952119208096736
1217,1.47509350049562e-05,0.9952266717446785
1218,1.4696645933235962e-05,0.9952413683906117
1219,1.4674450216354864e-05,0.995256042840828
1220,1.4614569408435803e-05,0.9952706574102365
1221,1.4586086543262606e-05,0.9952852434967797
1222,1.4544328990501174e-05,0.9952997878257702
1223,1.4538457059675845e-05,0.9953143262828299
1224,1.4504390979227357e-05,0.9953288306738092
1225,1.4453920582819063e-05,0.995343284594392
1226,1.4398273059805337e-05,0.9953576828674519
1227,1.4367347946670008e-05,0.9953720502153985
1228,1.4322117541890429e-05,0.9953863723329405
1229,1.4267911359471558e-05,0.9954006402443
1230,1.4251957485851777e-05,0.9954148922017858
1231,1.418729776523862e-05,0.9954290794995511
1232,1.4161994820996369e-05,0.995443241494372
1233,1.4076808957427706e-05,0.9954573183033294
1234,1.4030592079602151e-05,0.995471348895409
1235,1.4028633269513766e-05,0.9954853775286785
1236,1.3990888033715117e-05,0.9954993684167122
1237,1.3966829376312902e-05,0.9955133352460884
1238,1.3938967011623143e-05,0.9955272742131
1239,1.3898755740935543e-05,0.995541172968841
1240,1.3859516442825236e-05,0.9955550324852839
1241,1.3833528286390785e-05,0.9955688660135703
1242,1.3806279413033261e-05,0.9955826722929834
1243,1.3754625886966875e-05,0.9955964269188703
1244,1.371274224296534e-05,0.9956101396611132
1245,1.3699801683400397e-05,0.9956238394627966
1246,1.3664970092688888e-05,0.9956375044328893
1247,1.3599139057506175e-05,0.9956511035719469
1248,1.3561155860514898e-05,0.9956646647278073
1249,1.3552223911038673e-05,0.9956782169517184
1250,1.3537969616101877e-05,0.9956917549213345
1251,1.3508298539964195e-05,0.9957052632198745
1252,1.3468008751874544e-05,0.9957187312286264
1253,1.3433518568693186e-05,0.9957321647471951
1254,1.341835759707173e-05,0.9957455831047921
1255,1.3386327214948366e-05,0.995758969432007
1256,1.336141637500339e-05,0.995772330848382
1257,1.330739107821811e-05,0.9957856382394602
1258,1.327408499459537e-05,0.9957989123244548
1259,1.3220324982579319e-05,0.9958121326494375
1260,1.3201662776472886e-05,0.995825334312214
1261,1.317891974252237e-05,0.9958385132319565
1262,1.3149419383052123e-05,0.9958516626513395
1263,1.3112528114337044e-05,0.9958647751794538
1264,1.308925868615848e-05,0.99587786443814
1265,1.3036140626967692e-05,0.995890900578767
1266,1.3012815477996567e-05,0.9959039133942449
1267,1.298489151526836e-05,0.9959168982857601
1268,1.2931193137229795e-05,0.9959298294788974
1269,1.2900799137336285e-05,0.9959427302780347
1270,1.2838956720977792e-05,0.9959555692347557
1271,1.2834169491316584e-05,0.995968403404247
1272,1.2799945303790654e-05,0.9959812033495508
1273,1.2757842015845518e-05,0.9959939611915666
1274,1.2717769708552765e-05,0.9960066789612751
1275,1.2659579469123107e-05,0.9960193385407443
1276,1.262873636522701e-05,0.9960319672771095
1277,1.2596274296578485e-05,0.9960445635514061
1278,1.2581551055351412e-05,0.9960571451024615
1279,1.256614190879974e-05,0.9960697112443703
1280,1.2524326187919468e-05,0.9960822355705582
1281,1.250809996875711e-05,0.996094743670527
1282,1.2464102923583067e-05,0.9961072077734505
1283,1.24450956300981e-05,0.9961196528690807
1284,1.238741900741707e-05,0.9961320402880881
1285,1.2373072069207117e-05,0.9961444133601574
1286,1.2323932349251615e-05,0.9961567372925066
1287,1.2309742773387742e-05,0.9961690470352801
1288,1.2254952901146859e-05,0.9961813019881812
