0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.14185346102979962,-0.9777117693534884,-0.7499894800618306,0.5214871048215152,-0.5158381044518391,0.4069866031261296,0.7725749388667884,0.037376866939284485,-0.051468428920571206,-0.49828294535271483,-0.2891248825570947,-0.15926667155321544,0.3354826284058743,0.08131941606287135,-0.5182995304594867,0.40857626971010214,0.055242753233093245,0.023653678835276394,0.3453087867198824
-0.3822071571509344,-1.152763648819793,-0.2605579823443776,-0.2736156302159256,-0.30870541974494525,0.7014775863647017,-0.19328523418145863,0.014880459727721826,0.0448666804731116,-0.37892415188776535,-0.11000976360702862,-0.6463202280558469,-0.05792512659337069,0.13685532893097682,-0.5801708902301879,0.9167669921218357,0.08209096571398104,0.018360030089647643,0.0476763764324051
-0.12010996716121895,-1.5489560774645108,1.4157435674310346,0.3285970302751784,0.7881119893042249,-1.7914697861692148,-0.3582105662938923,-0.5578023541011273,-1.4368429466464148,3.5988583790267343,-1.769156042297484,0.460559752308817,-0.9382871508270636,0.5763870648680924,-0.03765918266090978,2.1177036529240465,0.32053814023838495,0.4531453722915307,-0.36527737149218686
-0.34345429926995574,-1.0865195493271973,-0.487398309910604,-0.3029822100735915,-0.30778779905750886,1.0112424630337178,-0.33460018076243647,0.004816651664419998,0.07673876581884806,-0.3491370158131973,-0.018825493707173582,-0.7124859165292488,-0.04953953270804465,0.19716274748729448,-0.342872068954021,1.2045915258112443,0.09522071536319585,-0.027234763983231942,-0.07686547615897735
-1.3090783209729917,0.6147211093290101,0.2778676945562338,-0.19630892135101952,0.31636952963874837,0.15786580127467575,-1.0834957889655294,-0.02405777810878887,-0.3318907600947055,0.10158568749031077,-0.015518116939330473,-0.43505164881054564,-0.6233693508178603,0.14837268636891882,0.25289614798385107,0.1884817371026171,0.6337477971764378,-0.5277093279988008,1.4649175885020613
-0.5031877395054163,0.4424274515495389,-1.017412914665305,1.6054664685088504,-0.43632045526317753,-1.5838372555075744,-0.4823740450914897,0.08867781583407283,-0.032852136181569125,-0.69409716406232,-0.4545414622907191,-0.48188647564514603,-0.08754000290004711,1.2182260003712024,0.12661374188369948,-0.7581532841813017,0.6238066403540447,0.6721109948601495,-1.1498997625566836
-0.4843163414140883,-2.0459196398985653,0.1444806708665146,-0.6535286085884014,-1.33159261883679,0.7246242310378432,-0.41281556078836745,-0.04995906381876344,0.7381281737121036,0.32263043923818063,0.6493013378986514,-0.07565909213378104,0.09232386794595959,-0.29369572148909656,0.7241225914116936,-0.18300951117394906,0.10774573193163368,-0.17798259437650157,-0.2218817330304708
-1.4786973300869835,0.32184449292552836,1.677299265840053,0.9812527147569424,0.2669490594999924,-0.6921792996766415,-1.4387826560774748,-0.026557339923832156,0.0032728958402356064,-0.07486305787179699,0.8373939463846372,0.7154270332066753,1.276997752303904,-2.0419251913843857,-2.1340378013825028,0.558580915770131,-0.013173138455887731,1.155735106605623,-0.18629039868330655
-1.6858990653033774,2.4725925001283646,0.7781996557919681,-1.1750057977600863,0.13378033692838706,1.8857450011090222,0.35974726625512593,-0.2035777149362454,-1.2271570430574419,0.7130818728934389,-0.5938252131925023,0.08848150600313077,-0.8760609584167846,0.37270231853458724,0.4298915483087398,-0.6809263797424504,-0.2576467771564399,0.06604308568522577,0.2411139267962027
-0.48783932849417727,-2.0519418307615283,0.16510251882708066,-0.6508589195104318,-1.331676038899284,0.6964637877042963,-0.399968747462824,-0.04904417217664509,0.7352307114079457,0.31992251777685626,0.6410118588168464,-0.06964402954528995,0.09156154122911177,-0.29917821408512546,0.7025499712956784,-0.20917537787298623,0.1065521183271596,-0.17383761309714887,-0.2105597464312542
-0.7459176762676862,-0.5039530231537079,0.0035480078774866924,-0.542667668357589,0.5935930848161514,0.004104287019848857,-0.8159180549315285,0.07377363111416618,0.08025805917094893,-0.11905192445034062,0.08279848560285209,-0.687126598044598,-0.5693312328040114,0.0852582016108733,-0.39729194956759206,0.46879001982815843,0.17948553069191261,0.3055831823650257,-0.01993078517295259
-0.7283027408672413,-0.4738420688388917,-0.09956123192534351,-0.5560161137474371,0.5940101851286225,0.1449065036875834,-0.8801521215592457,0.06919917290357444,0.09474537069173823,-0.10551231714371877,0.12424588101187713,-0.7172019109870534,-0.5655195992197724,0.11267066459101771,-0.28942884898751625,0.5996193533233443,0.185453598714283,0.28485827596826224,-0.07654071816903552
-1.294986372652636,0.6388098727808631,0.1953803027139696,-0.20698767766289802,0.31670320988872525,0.2705075746088634,-1.1348830422677032,-0.02771734467726226,-0.32030091087807405,0.11241737333560825,0.017639799387889534,-0.45911189916451,-0.6203200439504689,0.17030265675303433,0.33918662844791175,0.29314520389876564,0.6385222515943341,-0.5442892531162115,1.419629642105195
-0.32044292560761184,0.4949551286428553,-0.3653682084644117,-0.7946228682133617,-0.09312943019874534,-1.4041417913296312,-0.5224083245704589,0.10177993059490277,1.0568025988045666,0.286416497227804,-0.2867397500216139,-1.2791140415670188,-1.1546444178628217,-1.2157816194128757,-0.6690916429699233,0.6888585065120555,-1.5296128949186991,-0.8394093703951121,-0.0969881397210476
2.0583720108097725,2.924029019292663,0.32213728709284295,-1.0470342021645487,-0.29629994496328926,0.26807245392551005,-0.024616695679829437,0.04310643003405742,-0.037759806434010605,-0.3460195483480355,1.1945266948588993,2.8279241354285864,-1.2417463392373418,1.6123827572342107,0.18721662060295138,0.25866224570600665,0.6176022615486145,0.1898244653995671,1.2873140594281174
0.9421796139193208,0.25889401230450015,0.18318234925496393,-0.4694203506243193,0.41305755448077414,-0.9933231537476916,0.6876566575745567,0.1829983464290883,0.03451691849873859,-0.5507636315305787,0.2455275969122251,0.5831908935868944,-0.5290456716969859,-0.4546437124970976,-0.9014693579727283,-0.3351832021946722,1.6643689786788542,-0.13403587776867604,-0.632120012795613
-0.7741015729083979,-0.552130550057414,0.1685227915620149,-0.521310155733832,0.5929257243161976,-0.22117925964852636,-0.713143548327181,0.08109276425111296,0.05707836073768605,-0.1407152961409356,0.01648265294841209,-0.6390060973366694,-0.575429846538794,0.04139826084264229,-0.5698729104957133,0.2594630862358614,0.16993662185612005,0.3387430325998472,0.07064510762078008
0.08900865482846519,-1.0680446322979371,-0.4406617606533402,0.5615324409910595,-0.5170894053892523,-0.015420046877073932,0.9652771387499399,0.051100241571059704,-0.09493036348293908,-0.5389017672725804,-0.4134670687841697,-0.0690407327258492,0.3240477276531569,-0.0009179728775617953,-0.8418888321997142,0.01608826922454505,0.03733854916598215,0.08582839802556672,0.5151385857081312
-1.1364609571689084,0.08068765533137329,0.11129586982969515,0.8931240948884687,-0.23177379249360433,-2.1623200156089566,-1.04998300504789,0.09454304952817898,-0.026338358216779982,-0.6586839358984261,-0.5324001948766081,-0.7824730919045538,-0.5045798861215745,1.1038046427624124,-0.6040088414834718,-1.0611044294397194,0.6136528310962363,0.7953117657744541,-1.096550588268447
-0.3084928120538286,-0.6524201485488802,-2.5811410006297186,0.9428096490696918,3.436537235500206,-0.06562817805485013,0.4843537919844948,-1.2468793422016353,0.48974967409065673,0.318766917145571,0.7321942611977063,1.1573331777552187,-0.09321589624499518,-0.5468381546056313,0.250696438448311,-0.7160660078824782,-0.21278182566052944,-0.18330980069214403,-0.04167141581009693
3.0188235095344407,2.756085511702802,-0.1561238322432744,-1.623990636403134,-0.7064662653007368,-1.519218685347172,0.6392452753195889,0.17626327187469584,1.3277538540319986,-0.1828521103011374,0.8569892291221756,2.031982243380042,-1.7791200200170856,0.20436851068418488,-0.9073521312789442,0.549712081523148,-1.5553073393823151,-0.08871572676192288,-0.18401577600125923
-0.8656417959312849,-1.4272199685472957,0.5116959008912091,-0.9092322013402168,-0.42971121458816447,-0.11355128497474418,-0.9712143149107203,0.013508565778272641,0.7590322408891517,0.5689630593689835,0.800662191699507,-0.08639014918007686,-0.4228938718489203,-0.37270531178934446,0.7991384314942134,-0.7618158169628118,0.19917222888719488,0.12996546429563985,-0.23287896163974559
-1.291463385572547,0.6448320636438264,0.1747584547534036,-0.20965736674086766,0.3167866299512195,0.29866801794241027,-1.1477298555932467,-0.028632236319380607,-0.3174034485739162,0.11512529479693262,0.02592927846969453,-0.46512696175300106,-0.6195577172336212,0.1757851493490632,0.3607592485639269,0.3193110705978028,0.6397158651988081,-0.5484342343955642,1.4083076555059786
-1.0523601111760001,-1.746396084284348,1.604653842801209,-0.7677386802078265,-0.43413247790035797,-1.6060547816527302,-0.29033320865691814,0.06199782281054508,0.6054667387687851,0.4254432219187919,0.361319800363842,0.2324081680099505,-0.46329718784185486,-0.6632774193788751,-0.3442104346545902,-2.1486067520117804,0.135910707850069,0.3496494721013324,0.36718632811873336
-0.19719614852632933,-0.28674580764666024,-0.6302364255639286,0.2337472431340642,0.38704434054671705,-0.09326359288389487,0.06001442483791405,0.08986579683090039,0.0042051859063711675,-0.21945526768601945,-0.038290279774578995,-0.2421784796614042,-0.1705871907868319,0.06809973691496998,-0.18441224898478498,0.143760364309685,0.16099261344234334,0.28186196215518566,0.19844771892000865
-0.19719614852632933,-0.28674580764666024,-0.6302364255639286,0.2337472431340642,0.38704434054671705,-0.09326359288389487,0.06001442483791405,0.08986579683090039,0.0042051859063711675,-0.21945526768601945,-0.038290279774578995,-0.2421784796614042,-0.1705871907868319,0.06809973691496998,-0.18441224898478498,0.143760364309685,0.16099261344234334,0.28186196215518566,0.19844771892000865
-0.7529636504278642,-0.5159974048796344,0.044791703798618764,-0.5373282902016497,0.5934262446911629,-0.052216599647244955,-0.7902244282804416,0.07560341439840287,0.0744631345626332,-0.12446776737298935,0.06621952743924209,-0.6750964728676159,-0.5708558862377071,0.07429321641881556,-0.44043718979962243,0.41645828643008415,0.17709830348296446,0.3138731449237311,0.002713188025480582
-1.8698994206594868,4.508074848207879,1.3612700187928248,0.003520267769735599,-0.8766665012153708,0.7668308527371933,-0.41924607092377125,-0.30792359396764934,-0.22618648610901196,1.2575164122964804,0.08136377982799158,0.6885205031347954,0.41163627672199504,-2.86363365462341,-0.823612292847971,0.5447383373497192,-2.11762739575826,-0.37387188761165907,-0.3985725722348266
-0.8762107571715517,-1.4452865411361855,0.5735614447729072,-0.9012231341063079,-0.4299614747756471,-0.19803261497538488,-0.9326738749340899,0.016253240704627685,0.750339853976678,0.5608392949850104,0.775793754454092,-0.06834496141460362,-0.42518085199946376,-0.3891527895774311,0.734420571146168,-0.8403134170599232,0.1955913880737727,0.14240040813369792,-0.19891300184209584
2.727175061699104,0.045774217177048784,1.6934892069442473,0.2660455622092396,1.0169757527883507,-1.3357883772477173,0.456522911151446,0.2568988241212466,-0.5895167715872573,-1.091205706105414,-0.4154856906656453,0.19689528979300427,-0.5821443399033301,-1.0894622208590568,-1.2965412886993963,-1.4822987877744591,2.3366082339493253,-1.581604199345677,-0.1371462363551957
-0.13408078212676544,1.3449805495386902,-1.0563795636381468,1.3962262939005916,-1.1243776912779815,-3.4426504271938057,0.016684698478274824,0.13132238158870296,0.897333006585523,-0.33195548576536543,-0.9567113632240654,-0.9776329177517095,-0.6850504154284222,-0.1705337021890089,-0.49034787337487434,-0.9567386646819989,-1.1043896029281524,-0.4065618574303455,-1.0458053315173133
-0.3505002734301337,-1.0985639310531239,-0.4461546139894719,-0.2976428319176523,-0.30795463918249727,0.9549215763666239,-0.30890655411134954,0.006646434948656696,0.07094384121053234,-0.354552858735846,-0.0354044518707836,-0.7004557913522665,-0.0510641861417403,0.1861977622952367,-0.38601730918605137,1.15225979241317,0.0928334881542477,-0.018944801424526557,-0.05422150296054416
-1.6954131502732812,1.8784928724958603,1.390902757188475,2.3735244077730857,-1.0023479361715255,2.075171539407924,0.2682830732702154,-0.3112351643129698,-1.172854085653972,0.23425510456952855,0.24037773660080192,1.3407925315097358,1.9208610262498875,-1.5550929572594139,-1.2325168719189643,0.02299162917827991,-0.60488738126339,-0.7324659838605041,-0.08505370105616086
-0.746264844911279,0.8560170882879109,-0.43840413072744566,0.5694272338287552,0.11015446561929115,0.17313969470511958,-0.25895056249826093,-0.011625178960528051,-0.3963537841426519,0.01201403009992938,-0.10344896598954158,-0.014163780781316158,-0.22157600193328936,0.15314419205713103,0.5520663290307188,-0.0318844516197079,0.6200293343447648,-0.5680104733260515,1.6380081461981564
